season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2017,9925,61,9243,67.23,99,16,216
2017,11951,62,9236,68.1,99,26,418
2017,10703,63,9190,70.47,98,1,177
2017,10695,64,9171,71.27,98,1,198
2017,9099,65,9232,71.61,99,1,199
2017,10369,66,9241,71.72,99,11,357
2017,8360,67,9223,72.75,99,18,403
2017,12176,68,9231,72.84,99,3,294
2017,11250,69,9217,74.17,99,14,312
2017,11677,70,9202,76.05,98,13,382
2017,12626,71,9270,76.24,99,18,237
2017,9693,72,9227,77.08,99,19,429
2017,9250,73,9217,80.55,99,29,525
2017,11180,74,9254,81.1,99,13,510
2017,10709,75,9224,82.79,99,12,368
2017,8658,76,9234,83.3,99,16,643
2017,9075,77,9232,84.49,99,17,385
2017,10308,78,9227,86.2,99,29,229
2017,12140,79,9187,86.75,98,2,188
2017,12631,80,9196,87.15,98,27,629
2017,11201,81,9201,87.76,98,13,413
2017,13138,82,9092,88.27,97,1,315
2017,10312,83,9262,88.31,99,24,266
2017,11644,84,9188,88.87,98,3,204
2017,10273,85,9236,90.05,99,4,191
2017,8416,86,9278,91.34,99,8,260
2017,12141,87,9234,91.98,99,4,192
2017,11188,88,9171,92.26,98,25,323
2017,11247,89,9272,92.65,99,11,314
2017,13153,90,9161,93.02,98,13,322
2017,9436,91,9204,94.36,98,13,473
2017,12676,92,9188,95.29,98,28,237
2017,10700,93,9189,96.8,98,2,227
2017,9881,94,9229,97.02,99,28,434
2017,12391,95,9171,97.8,98,47,536
2017,9044,96,9203,97.97,98,6,655
2017,7877,97,9220,98.38,99,15,407
2017,12646,98,9138,99.97,98,15,449
2017,9898,99,9278,101.49,99,5,470
2017,7401,100,9225,105.97,99,1,270
2017,12620,101,9178,106.41,98,1,230
2017,11783,102,9089,108.02,97,30,609
2017,11676,103,9099,109.04,97,39,412
2017,12157,104,9130,109.08,98,36,334
2017,11938,105,9194,111.25,98,7,409
2017,12887,106,9193,112.03,98,21,489
2017,12627,107,8881,113.12,95,29,569
2017,9431,108,9177,113.51,98,9,223
2017,11695,109,9109,114.19,97,38,366
2017,7394,110,9181,116.41,98,7,283
2017,10738,111,9114,116.56,97,7,360
2017,13133,112,8957,117.15,96,27,576
2017,9467,113,9034,119.86,97,42,595
2017,11746,114,9024,121.26,96,32,394
2017,10903,115,9095,122.61,97,37,401
2017,11516,116,9083,122.71,97,40,313
2017,9525,117,9034,123.76,97,3,455
2017,11747,118,9124,126.53,98,12,429
2017,10313,119,9132,127.68,98,2,312
2017,9122,120,9101,129,97,13,645
2017,10976,121,2876,130.82,30,21,497
2017,7391,122,9112,130.99,97,4,381
2017,12169,123,9143,131.54,98,30,467
2017,9101,124,9159,132.07,98,37,501
2017,12610,125,9081,133.37,97,1,273
2017,12648,126,8457,133.38,90,34,523
2017,8359,127,2921,134.11,31,5,498
2017,13188,128,8889,136.15,95,22,346
2017,511,129,8841,136.96,95,5,298
2017,12177,130,8896,137.59,95,33,451
2017,8673,131,8903,138.14,95,27,527
2017,12658,132,8854,139.34,95,8,376
2017,10413,133,8684,139.36,93,4,364
2017,13132,134,8590,139.43,92,1,600
2017,9087,135,7503,140.51,80,22,629
2017,12677,136,8976,141.34,96,13,325
2017,10743,137,8909,143.35,95,9,421
2017,6929,138,8940,144.27,96,18,523
2017,11390,139,8846,145.02,95,12,402
2017,7942,140,8763,147.43,94,14,620
2017,13139,141,8338,148.47,89,52,423
2017,11193,142,8370,149.4,89,49,405
2017,13176,143,8442,149.42,90,24,332
2017,512,144,8889,149.71,95,28,285
2017,6997,145,8938,150.27,96,21,440
2017,12187,146,8206,150.96,88,31,395
2017,9054,147,8876,151.2,95,17,604
2017,6789,148,2911,151.74,31,33,568
2017,11654,149,8848,154.27,95,40,413
2017,532,150,8836,154.63,94,29,289
2017,13155,151,7996,154.73,85,30,397
2017,515,152,8833,155.84,94,15,279
2017,10372,153,8660,156.31,93,57,584
2017,12197,154,7154,156.63,76,58,651
2017,11642,155,7077,156.91,76,13,497
2017,10300,156,8652,156.99,92,38,536
2017,10506,157,2870,158.52,30,44,510
2017,10973,158,8547,159.44,91,28,550
2017,12110,159,8267,159.79,88,33,446
2017,13237,160,5959,159.8,64,58,425
2017,13154,161,7233,160.56,77,25,393
2017,13189,162,8528,161.16,91,23,385
2017,9064,163,7705,161.34,82,32,583
2017,11182,164,8268,163.41,88,20,471
2017,12635,165,7034,164.38,75,48,627
2017,10983,166,7631,164.74,82,7,543
2017,11698,167,7707,165.42,82,26,512
2017,12647,168,5633,166.01,60,37,405
2017,9817,169,7460,166.68,80,44,394
2017,504,170,8869,166.88,95,18,293
2017,11975,171,7982,168.11,85,28,498
2017,524,172,8884,168.4,95,17,275
2017,13192,173,7350,168.52,78,37,447
2017,11227,174,7402,168.53,79,59,414
2017,8742,175,2835,168.81,30,41,588
2017,8252,176,4263,169,45,10,609
2017,11228,177,6241,169.29,67,23,524
2017,519,178,8830,169.57,94,25,297
2017,13234,179,7594,169.63,81,57,384
2017,11672,180,7493,169.71,80,27,368
2017,13134,181,8102,169.86,87,49,455
2017,9308,182,2852,171.93,30,19,767
2017,13164,183,6692,174.44,71,22,403
2017,12930,184,7393,174.52,79,54,543
2017,13277,185,6499,175.39,69,37,559
2017,10723,186,8160,176.95,87,12,447
2017,7813,187,7152,177.74,76,2,530
2017,2842,188,2623,178.49,28,30,633
2017,10744,189,1045,179.73,11,112,734
2017,8930,190,2559,180.53,27,57,595
2017,11186,191,7183,180.59,77,19,536
2017,11761,192,1854,181.38,19,17,552
2017,10389,193,7106,181.42,76,2,465
2017,13113,194,6737,181.48,72,3,381
2017,12956,195,2506,181.66,26,25,587
2017,9474,196,7608,182.23,81,55,478
2017,527,197,8802,182.76,94,50,298
2017,12319,198,7019,183.02,75,8,469
2017,12857,199,7310,183.42,78,8,533
2017,5666,200,2297,183.99,24,56,623
2017,517,201,8621,184.17,92,43,291
2017,11213,202,5727,186.17,61,38,502
2017,11947,203,1914,187.2,20,20,564
2017,11925,204,6125,187.42,65,42,459
2017,11936,205,1445,189.06,15,16,625
2017,7236,206,7276,189.16,78,22,569
2017,10303,207,6713,189.83,72,57,644
2017,13146,208,6862,189.83,73,26,443
2017,11945,209,2002,190.12,21,68,669
2017,12205,210,6975,190.35,74,26,498
2017,510,211,8560,190.77,91,11,323
2017,10872,212,1270,190.89,13,80,657
2017,11656,213,6333,191,68,78,485
2017,10409,214,7116,191.27,76,52,478
2017,12636,215,4317,192.21,46,68,641
2017,9714,216,5816,192.74,62,38,632
2017,12211,217,5503,194.19,59,38,561
2017,10742,218,6833,194.29,73,38,639
2017,13364,219,2229,194.43,23,67,581
2017,518,220,8060,194.52,86,43,322
2017,10960,221,2256,195.45,24,10,560
2017,13157,222,5261,195.7,56,33,460
2017,509,223,7697,195.79,82,27,319
2017,13156,224,4707,195.91,50,13,532
2017,11387,225,1466,196.2,15,99,724
2017,9694,226,1033,196.62,11,53,679
2017,12611,227,5749,197.27,61,2,465
2017,11384,228,970,197.36,10,55,653
2017,12629,229,4311,198.08,46,47,473
2017,526,230,7617,198.63,81,51,335
2017,10720,231,2939,199.44,31,75,606
2017,12669,232,4870,200.02,52,49,592
2017,13114,233,2976,200.71,31,34,666
2017,12153,234,3631,200.89,39,46,503
2017,9933,235,1141,200.92,12,105,463
2017,12098,236,2389,201.39,25,68,649
2017,531,237,7583,202.18,81,61,334
2017,12645,238,4237,202.98,45,50,416
2017,11697,239,4869,204.69,52,79,643
2017,528,240,7294,205.15,78,31,349
2017,12181,241,2998,205.81,32,37,651
2017,10289,242,5788,206.33,62,17,644
2017,6982,243,2009,206.68,21,24,815
2017,12912,244,4530,207.19,48,71,609
2017,514,245,6889,207.38,74,83,361
2017,12257,246,4096,208.52,44,77,542
2017,13143,247,1987,208.85,21,73,611
2017,11760,248,1688,208.92,18,15,703
2017,13163,249,2191,209.73,23,44,540
2017,13115,250,2639,210.33,28,34,483
2017,11681,251,4924,211,52,26,514
2017,12650,252,2753,211.63,29,10,574
2017,13116,253,2902,211.68,31,32,643
2017,13236,254,2093,212.28,22,61,477
2017,11152,255,2204,212.34,23,63,555
2017,13290,256,1944,212.86,20,34,667
2017,12381,257,2646,213.15,28,47,611
2017,11257,258,2916,213.52,31,38,557
2017,513,259,6771,213.63,72,42,326
2017,9611,260,3546,213.71,38,60,573
2017,525,261,6755,213.95,72,57,362
2017,13254,262,1084,215.32,11,79,544
2017,13378,263,1246,216.33,13,78,630
2017,10870,264,1791,216.36,19,70,802
2017,13135,265,1410,216.37,15,101,511
2017,501,266,6856,216.69,73,56,360
2017,13171,267,1115,216.8,11,101,501
2017,12678,268,1987,216.98,21,70,584
2017,13158,269,1000,217.19,10,42,570
2017,10714,270,3014,217.22,32,99,556
2017,13173,271,2153,217.82,23,96,642
2017,11239,272,2499,217.83,26,77,671
2017,10737,273,3442,217.88,36,72,640
2017,506,274,6539,218.46,70,64,417
2017,523,275,6389,219.51,68,16,378
2017,13319,276,1038,219.67,11,44,592
2017,9843,277,2740,220.46,29,86,587
2017,13334,278,1602,220.69,17,49,819
2017,10651,279,2249,221.1,24,84,686
2017,12612,280,999,222.05,10,83,675
2017,503,281,6038,222.83,64,78,369
2017,12731,282,1750,223.05,18,19,616
2017,12630,283,1291,223.61,13,1,637
2017,508,284,5421,224.75,58,52,440
2017,9851,285,1024,224.94,11,94,643
2017,10077,286,1193,225.01,12,62,642
2017,11904,287,2224,225.45,23,101,644
2017,11456,288,939,225.54,10,137,741
2017,7422,289,2204,225.81,23,61,838
2017,13299,290,1245,225.99,13,71,581
2017,12188,291,1221,226.05,13,49,604
2017,516,292,4594,227.44,49,17,421
2017,11941,293,1680,228.34,18,88,689
2017,8247,294,2157,229.14,23,67,620
2017,9196,295,1496,229.49,16,93,674
2017,11211,296,2241,230.14,24,52,641
2017,507,297,2123,230.46,22,3,391
2017,12651,298,1202,230.63,12,88,614
2017,521,299,2089,230.9,22,92,363
2017,530,300,1774,231.8,19,7,352
2017,520,301,2296,232.53,24,113,383
2017,502,302,1391,232.83,14,93,404
2017,522,303,1747,233.7,18,83,415
2017,12264,304,960,239.74,10,42,606
