season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2019,14059,151,1557,141.66,40,29,447
2019,10976,152,2864,141.83,75,24,466
2019,15239,153,1865,141.92,48,7,487
2019,15288,154,2889,142.01,75,41,484
2019,13113,155,2013,143.47,52,5,408
2019,12140,156,2954,144.02,77,11,408
2019,531,157,2864,144.13,75,19,273
2019,13354,158,2924,145.11,76,28,470
2019,13592,159,1406,145.25,36,39,411
2019,12676,160,2821,147.08,73,44,374
2019,8062,161,2144,148.65,56,25,556
2019,12658,162,2988,149.42,78,33,532
2019,14223,163,3074,149.61,80,53,416
2019,12611,164,1103,149.65,28,51,423
2019,14127,165,3070,149.72,80,47,446
2019,13403,166,2850,150.98,74,15,398
2019,530,167,2854,152.38,74,20,276
2019,11390,168,2985,154,78,52,484
2019,11747,169,3067,155.4,80,12,500
2019,15241,170,1939,155.55,50,5,493
2019,13919,171,2623,155.81,68,26,384
2019,13614,172,2841,156.03,74,41,557
2019,504,173,2734,156.23,71,55,274
2019,15283,174,2367,157.47,62,42,479
2019,12181,175,2938,157.7,77,48,411
2019,10729,176,2121,157.95,55,32,499
2019,15040,177,1347,158.05,35,51,952
2019,502,178,2688,158.58,70,40,291
2019,14870,179,2081,158.78,54,34,401
2019,14839,180,2646,158.98,69,41,398
2019,10273,181,968,159.7,25,15,509
2019,15293,182,1631,160.51,42,25,481
2019,15308,183,2318,161.3,60,45,486
2019,14845,184,2296,163.52,60,42,376
2019,12677,185,2470,164.99,64,44,377
2019,14867,186,2151,165.12,56,60,360
2019,13424,187,1085,166.14,28,35,460
2019,511,188,2485,166.24,65,48,288
2019,15259,189,2432,166.55,63,28,524
2019,14983,190,2831,168.34,74,36,511
2019,13236,191,2218,168.69,58,57,458
2019,10276,192,2144,168.93,56,29,837
2019,12152,193,2579,169.14,67,43,571
2019,503,194,2242,169.33,58,43,308
2019,15261,195,2503,169.44,65,33,523
2019,11193,196,2368,169.99,62,35,710
2019,9686,197,2803,170.47,73,36,549
2019,13722,198,2049,170.53,53,49,408
2019,507,199,2090,171.2,54,46,299
2019,12184,200,2293,172.29,60,50,459
2019,11695,201,2044,172.81,53,39,382
2019,13645,202,2302,172.83,60,39,424
2019,11760,203,1054,172.91,27,20,527
2019,13718,204,2188,173.32,57,44,612
2019,12391,205,2172,173.93,56,23,783
2019,9918,206,2420,174.09,63,42,751
2019,10868,207,2730,174.29,71,32,571
2019,10261,208,2594,174.33,68,23,603
2019,11640,209,1102,174.46,28,15,626
2019,14844,210,1961,174.52,51,23,458
2019,512,211,1644,175.22,43,42,316
2019,15255,212,1851,175.57,48,54,509
2019,13832,213,2730,176.68,71,48,492
2019,523,214,1300,177.23,34,58,322
2019,13608,215,2272,177.31,59,74,560
2019,13633,216,2175,177.92,57,44,509
2019,521,217,1189,178.93,31,56,323
2019,15331,218,1229,180.22,32,40,520
2019,15287,219,1689,181.27,44,61,500
2019,14017,220,1177,181.69,30,55,755
2019,14828,221,917,182.51,24,71,986
2019,529,222,1046,182.88,27,45,333
2019,14912,223,2472,183.79,64,49,535
2019,12437,224,2215,184.89,58,55,526
2019,10308,225,1568,185.02,41,24,816
2019,13234,226,1805,185.62,47,23,455
2019,14112,227,1458,185.72,38,75,470
2019,519,228,700,185.92,18,44,310
2019,13290,229,1347,186.42,35,21,441
2019,14818,230,666,186.82,17,68,812
2019,8742,231,1348,187.14,35,41,491
2019,515,232,698,187.47,18,27,321
2019,518,233,669,189.17,17,54,321
2019,8153,234,1513,189.18,39,39,558
2019,14057,235,675,189.42,17,67,525
2019,13623,236,1881,189.52,49,69,829
2019,13793,237,1781,189.71,46,40,744
2019,13620,238,1728,190.98,45,61,802
2019,514,239,763,191,20,58,355
2019,12197,240,1160,191.43,30,55,542
2019,11947,241,990,191.62,25,43,573
2019,524,242,583,191.85,15,72,342
2019,11936,243,665,193,17,69,628
2019,8930,244,1333,193.07,34,78,646
2019,508,245,497,193.09,13,50,314
2019,10413,246,809,193.37,21,39,744
2019,14244,247,1602,193.48,42,62,572
2019,12956,248,1018,193.81,26,76,621
2019,13814,249,1517,194.27,39,42,757
2019,11945,250,623,194.62,16,24,576
2019,14122,251,1297,194.8,34,40,435
2019,12386,252,1549,196.22,40,46,590
2019,15289,253,873,196.48,22,52,576
2019,9694,254,446,196.63,11,75,532
2019,527,255,674,196.84,17,93,355
2019,11670,256,1653,197.28,43,57,696
2019,13632,257,1471,198.37,38,27,661
2019,12629,258,1489,200.46,39,30,820
2019,14846,259,698,200.99,18,89,526
2019,11886,260,1353,201.27,35,33,900
2019,517,261,384,201.34,10,68,329
2019,14782,262,549,201.95,14,65,430
2019,14808,263,1147,202.26,30,76,517
2019,11657,264,836,202.28,21,68,886
2019,13680,265,801,202.81,21,41,502
2019,15297,266,769,206.98,20,57,502
2019,14095,267,955,207.2,25,29,959
2019,13135,268,1097,207.3,28,68,689
2019,14143,269,834,207.68,21,31,528
2019,13188,270,873,209.52,22,65,491
2019,15290,271,858,211,22,68,525
2019,11192,272,519,211.32,13,65,865
2019,14806,273,615,211.98,16,67,638
2019,11783,274,723,212.55,18,47,902
2019,14811,275,1044,212.66,27,39,774
2019,10313,276,636,213.22,16,43,719
2019,14123,277,1043,214.26,27,47,850
2019,15319,278,719,215.01,18,49,522
2019,11516,279,704,215.94,18,55,617
2019,15292,280,725,216.63,19,82,518
2019,14837,281,771,218.85,20,92,575
2019,13772,282,572,219.63,15,38,584
2019,15263,283,521,219.7,13,13,531
2019,11761,284,841,220.28,22,68,888
