season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2013,9988,55,3768,58.05,100,27,219
2013,9881,56,3768,59.25,100,25,216
2013,10297,57,3728,59.43,99,1,234
2013,9525,58,3769,60.37,100,25,215
2013,8247,59,3766,61.17,100,13,222
2013,11174,60,3733,62.3,99,8,563
2013,2918,61,3762,62.79,99,9,224
2013,11193,62,3731,64.44,99,15,561
2013,9431,63,3730,64.62,99,4,126
2013,10695,64,3725,66.62,98,3,142
2013,4974,65,3767,67.77,100,22,231
2013,10696,66,3729,67.93,99,1,136
2013,11192,67,3675,71.98,97,3,565
2013,9075,68,3768,72.49,100,10,237
2013,8776,69,3765,72.68,100,29,231
2013,10303,70,3748,73.82,99,22,294
2013,10703,71,3726,75.27,98,1,256
2013,10729,72,3764,75.58,99,19,279
2013,10077,73,3730,76.65,99,20,261
2013,7260,74,3726,77.58,98,8,212
2013,8917,75,3744,77.81,99,17,298
2013,11213,76,3727,77.82,98,9,562
2013,9269,77,3761,78.52,99,27,274
2013,10362,78,3757,79.52,99,44,293
2013,8293,79,3764,80.28,99,30,228
2013,10924,80,3762,80.29,99,24,300
2013,9089,81,3757,82.35,99,20,280
2013,8510,82,3766,85.49,100,28,240
2013,10960,83,3744,86,99,24,280
2013,10312,84,3731,90.85,99,22,270
2013,6982,85,3751,91.21,99,20,265
2013,9927,86,3737,91.77,99,40,283
2013,9150,87,3750,91.89,99,32,255
2013,8687,88,3732,92.44,99,30,301
2013,9347,89,3755,93,99,19,325
2013,9467,90,3739,94.51,99,39,294
2013,10276,91,3739,97.85,99,10,287
2013,515,92,3560,98.48,94,4,254
2013,8268,93,3744,99.08,99,16,379
2013,9907,94,3742,99.54,99,35,371
2013,8178,95,3740,99.6,99,32,338
2013,9474,96,3715,102.44,98,41,350
2013,7391,97,3717,105.43,98,4,304
2013,9565,98,3581,106.97,95,37,372
2013,10719,99,3696,107.9,98,25,289
2013,530,100,3560,108.41,94,3,257
2013,8339,101,3702,111.63,98,37,294
2013,7236,102,3729,112.05,99,15,311
2013,11232,103,3628,112.59,96,7,566
2013,10736,104,3679,114.86,97,39,306
2013,10715,105,3630,115.3,96,23,381
2013,10721,106,3655,115.84,97,18,299
2013,10338,107,3663,116.38,97,32,311
2013,10905,108,3645,117.65,96,29,307
2013,9918,109,3662,118.6,97,44,281
2013,10713,110,3641,119.23,96,33,316
2013,4891,111,3685,120.37,97,5,389
2013,10812,112,3639,120.62,96,21,346
2013,11440,113,2741,120.88,72,17,624
2013,10313,114,3702,121.54,98,24,305
2013,521,115,3559,123.19,94,5,256
2013,10352,116,3598,123.35,95,39,347
2013,10722,117,3614,123.36,95,46,357
2013,9831,118,3391,123.4,90,45,394
2013,9101,119,3276,125.25,87,36,303
2013,8679,120,3671,125.28,97,32,324
2013,10388,121,3590,126.27,95,54,317
2013,532,122,3559,126.64,94,28,255
2013,9693,123,3551,127.32,94,17,360
2013,8934,124,3630,130.41,96,39,333
2013,10720,125,3423,131.17,90,16,335
2013,9632,126,3597,131.85,95,36,322
2013,511,127,3552,132.07,94,20,264
2013,9044,128,3610,132.79,95,48,322
2013,9444,129,3620,133.04,96,58,292
2013,7401,130,3664,133.81,97,13,335
2013,11225,131,3451,135.83,91,2,564
2013,8252,132,3635,138.17,96,9,347
2013,10300,133,3523,138.74,93,21,336
2013,10732,134,3373,138.74,89,19,349
2013,8931,135,3350,139.39,88,33,381
2013,506,136,3546,140.12,94,30,258
2013,9545,137,3464,140.46,92,51,308
2013,11259,138,2544,141.26,67,46,491
2013,10725,139,3302,143.19,87,39,331
2013,10281,140,3143,143.76,83,34,391
2013,9064,141,3526,144.22,93,6,327
2013,8359,142,3572,145.47,94,25,348
2013,10718,143,3133,145.92,83,63,411
2013,9058,144,3441,146.03,91,39,351
2013,504,145,3541,146.52,94,30,268
2013,9838,146,3381,147.36,89,37,320
2013,9817,147,3463,147.38,91,16,354
2013,11181,148,2794,148.34,74,61,572
2013,7480,149,3298,151.69,87,12,464
2013,11214,150,2992,152.29,79,74,577
2013,6929,151,3377,152.73,89,33,432
2013,11250,152,3151,154.1,83,51,574
2013,10872,153,3568,156.8,94,33,431
2013,9460,154,3141,157.15,83,39,358
2013,10048,155,2628,157.18,69,36,483
2013,9452,156,3001,157.91,79,73,356
2013,10327,157,2810,158.38,74,93,417
2013,11189,158,2125,159.23,56,33,570
2013,9437,159,2885,159.29,76,14,478
2013,9705,160,1697,161.46,45,36,600
2013,11179,161,2553,161.81,67,58,571
2013,6789,162,3565,161.99,94,35,523
2013,531,163,3241,163.32,86,36,273
2013,528,164,3398,163.36,90,32,283
2013,10697,165,2555,163.74,67,24,382
2013,523,166,3232,163.75,85,34,277
2013,10743,167,2731,163.79,72,34,354
2013,8685,168,2984,163.83,79,16,451
2013,7394,169,2743,164.25,72,8,377
2013,10723,170,2525,165.17,67,62,347
2013,11200,171,2374,166.86,63,14,575
2013,8930,172,3546,167.04,94,37,589
2013,9834,173,1636,168.31,43,70,501
2013,9080,174,1142,168.38,30,85,429
2013,9458,175,2500,168.44,66,7,436
2013,7842,176,2467,168.5,65,37,385
2013,1600,177,2364,168.55,62,51,500
2013,10369,178,2071,168.57,55,68,582
2013,10298,179,1976,168.59,52,60,418
2013,10333,180,2100,168.95,55,74,394
2013,510,181,3072,169.06,81,39,295
2013,10372,182,1443,169.56,38,36,475
2013,10742,183,2011,169.74,53,70,362
2013,7813,184,2288,170.1,60,8,484
2013,3494,185,3447,171.08,91,36,570
2013,10355,186,2071,171.2,55,33,532
2013,10711,187,2053,171.27,54,39,465
2013,9843,188,2220,171.9,58,77,399
2013,11228,189,1995,174.34,52,73,569
2013,519,190,2805,175.39,74,40,297
2013,11229,191,1718,176.71,45,78,578
2013,9662,192,1926,176.83,51,42,538
2013,11154,193,1930,177.05,51,49,595
2013,10305,194,1891,177.15,50,75,469
2013,10868,195,3435,177.67,91,43,483
2013,8266,196,1849,177.94,49,42,418
2013,10955,197,1631,179.13,43,99,460
2013,9921,198,1749,179.46,46,74,455
2013,5666,199,3185,179.7,84,10,567
2013,9802,200,1774,180.17,47,89,477
2013,11222,201,1429,180.95,37,76,576
2013,10976,202,3340,181.77,88,32,448
2013,10714,203,1378,183.43,36,85,429
2013,10299,204,1651,183.69,43,59,507
2013,10530,205,766,184.31,20,35,479
2013,10735,206,1023,184.58,27,89,417
2013,11227,207,1113,184.59,29,69,637
2013,11194,208,1451,184.84,38,78,590
2013,8772,209,1546,185.19,41,42,457
2013,525,210,2399,185.31,63,84,325
2013,9912,211,1140,185.33,30,68,557
2013,11198,212,782,185.94,20,62,568
2013,8838,213,1210,186.02,32,55,475
2013,516,214,2070,186.2,54,80,318
2013,10800,215,1315,186.88,34,99,427
2013,6951,216,418,187.82,11,44,506
2013,517,217,1835,188.11,48,36,303
2013,10698,218,1299,188.21,34,61,407
2013,10506,219,3028,188.87,80,45,582
2013,3579,220,2595,189.2,68,43,605
2013,10862,221,2642,190.08,70,33,586
2013,10279,222,908,190.65,24,56,432
2013,9360,223,2771,191.02,73,47,621
2013,8683,224,1134,191.44,30,73,497
2013,11218,225,723,191.47,19,89,581
2013,507,226,1744,192.77,46,82,298
2013,11247,227,911,193.38,24,74,601
2013,11210,228,1118,193.52,29,54,580
2013,9964,229,777,194.8,20,71,471
2013,526,230,1423,195.42,37,71,298
2013,9548,231,631,195.96,16,89,605
2013,10392,232,1144,196.08,30,112,615
2013,8269,233,970,196.7,25,93,553
2013,4907,234,799,196.92,21,67,535
2013,11212,235,543,197.1,14,82,582
2013,11390,236,554,197.62,14,105,593
2013,10961,237,758,197.8,20,81,602
2013,11176,238,779,198.63,20,82,596
2013,10803,239,580,199.34,15,92,473
2013,10205,240,436,199.61,11,102,509
2013,503,241,1154,200.73,30,73,323
2013,7052,242,481,200.94,12,61,653
2013,524,243,1133,201.01,30,74,322
2013,522,244,744,201.12,19,13,308
2013,11244,245,581,201.32,15,78,584
2013,11180,246,440,201.95,11,117,589
2013,9319,247,1833,202.18,48,79,625
2013,11150,248,651,202.19,17,63,635
2013,520,249,775,203.39,20,91,310
2013,9079,250,454,203.67,12,70,668
2013,502,251,646,203.78,17,94,351
2013,10296,252,566,204.49,15,56,479
2013,9880,253,751,204.78,19,86,475
2013,514,254,812,205.59,21,58,324
2013,8153,255,1209,206.47,32,33,683
2013,8742,256,1300,206.67,34,47,639
2013,7150,257,1291,206.99,34,70,470
2013,10487,258,1459,207.2,38,56,641
2013,6999,259,653,207.22,17,37,642
2013,9040,260,703,207.64,18,80,475
2013,10500,261,448,208.57,11,95,654
2013,11211,262,491,208.93,13,92,585
2013,9898,263,391,209.77,10,53,629
2013,9856,264,696,210.16,18,69,607
2013,501,265,671,210.18,17,103,350
2013,527,266,567,210.25,15,101,322
2013,9680,267,440,210.5,11,86,577
2013,8117,268,519,210.67,13,80,612
2013,2842,269,1077,210.94,28,40,644
2013,9176,270,400,211.44,10,76,471
2013,512,271,737,211.86,19,88,329
2013,505,272,609,212.28,16,46,358
2013,9315,273,558,212.32,14,48,562
2013,5168,274,661,212.64,17,104,679
2013,10286,275,558,213.2,14,51,462
2013,8416,276,412,214.5,10,100,488
2013,529,277,440,215.58,11,63,331
2013,10365,278,971,216.85,25,86,655
2013,10307,279,509,216.98,13,44,506
2013,7859,280,663,222.31,17,121,567
2013,9278,281,399,222.66,10,102,656
2013,8160,282,414,222.83,10,15,472
2013,9686,283,445,225.17,11,67,485
2013,8074,284,604,225.91,16,92,556
2013,10731,285,389,226.32,10,50,501
2013,9301,286,397,229.91,10,87,553
