season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2011,519,218,945,187.44,42,54,324
2011,9625,219,536,187.74,23,97,624
2011,10300,220,594,187.92,26,52,466
2011,8074,221,1471,188.63,65,46,497
2011,525,222,590,188.74,26,31,299
2011,532,223,670,188.78,29,86,298
2011,10082,224,536,188.88,23,59,450
2011,7625,225,494,189.27,21,87,531
2011,503,226,719,189.51,31,75,351
2011,10289,227,312,189.56,13,82,411
2011,8772,228,713,190.38,31,46,443
2011,9856,229,624,190.43,27,71,467
2011,513,230,514,191.06,22,90,335
2011,9880,231,702,191.07,31,84,452
2011,9979,232,335,191.58,14,73,574
2011,2986,233,660,191.86,29,75,485
2011,528,234,418,193.65,18,79,299
2011,8153,235,989,194.89,44,45,549
2011,9073,236,473,194.89,21,69,452
2011,9881,237,485,195.09,21,76,451
2011,10308,238,289,195.87,12,46,477
2011,9176,239,376,196.63,16,65,406
2011,8830,240,404,197.48,17,50,512
2011,9670,241,384,198.57,17,44,536
2011,9299,242,884,198.88,39,70,498
2011,508,243,283,199.3,12,101,340
2011,6776,244,923,199.55,41,52,555
2011,9697,245,389,200.42,17,1,446
2011,8851,246,748,200.44,33,48,553
2011,10309,247,274,200.8,12,71,462
2011,507,248,281,201.33,12,106,333
2011,8160,249,627,201.4,27,87,637
2011,502,250,241,201.57,10,92,349
2011,9498,251,427,201.82,19,95,479
2011,7817,252,459,201.96,20,76,533
2011,1275,253,653,202.41,29,72,609
2011,7183,254,373,202.96,16,92,610
2011,10313,255,282,203.44,12,52,418
2011,9278,256,437,203.99,19,82,545
2011,9040,257,325,204.44,14,1,469
2011,9975,258,265,205.06,11,26,539
2011,9144,259,274,205.94,12,113,547
2011,9705,260,425,206.78,18,15,569
2011,10347,261,241,208,10,88,494
2011,10373,262,274,208.36,12,109,573
2011,7813,263,271,209,12,90,523
2011,3143,264,461,209.21,20,98,606
2011,9603,265,380,210.41,16,60,552
2011,9058,266,247,210.42,10,48,611
2011,8244,267,350,211.91,15,32,523
2011,10312,268,242,212.05,10,85,439
2011,9912,269,263,212.22,11,68,477
2011,4883,270,378,212.67,16,107,592
2011,8930,271,306,213.09,13,93,617
2011,5168,272,243,213.79,10,50,597
2011,8117,273,254,214.41,11,81,550
2011,9896,274,237,218.23,10,66,593
