season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2018,10708,48,3310,55.44,100,17,191
2018,9831,49,3309,56.58,99,20,175
2018,13617,50,3282,56.76,99,2,329
2018,10960,51,3305,58.66,99,8,251
2018,10738,52,3305,59,99,16,174
2018,10273,53,3269,61.75,98,1,222
2018,13153,54,3293,62.18,99,11,238
2018,9925,55,3304,63.23,99,12,252
2018,13189,56,3284,63.53,99,2,247
2018,10276,57,3302,63.9,99,9,264
2018,10722,58,3298,64.72,99,12,225
2018,10983,59,3305,65.61,99,9,340
2018,13612,60,3290,66.81,99,6,332
2018,8687,61,3301,67.16,99,8,199
2018,13607,62,3271,69.27,98,7,327
2018,12610,63,3261,72.17,98,2,199
2018,4925,64,3274,73.27,98,3,352
2018,10389,65,3297,74.32,99,25,263
2018,11670,66,3294,74.84,99,20,224
2018,8670,67,3304,76.26,99,5,312
2018,13139,68,3301,77,99,13,327
2018,9427,69,3305,78.63,99,31,247
2018,12152,70,3297,79.1,99,24,250
2018,9662,71,3299,79.56,99,22,284
2018,13608,72,3255,81,98,3,328
2018,11182,73,3290,82.54,99,10,309
2018,11657,74,3299,84.12,99,11,257
2018,10312,75,3270,85.47,98,24,319
2018,8416,76,3264,85.93,98,25,287
2018,10700,77,3267,86.19,98,3,259
2018,11239,78,3276,86.53,98,23,303
2018,10695,79,3269,87.27,98,7,229
2018,11228,80,3291,89.08,99,28,302
2018,13290,81,3277,89.08,99,23,287
2018,13164,82,3282,89.17,99,30,289
2018,9918,83,3299,89.36,99,5,287
2018,9118,84,3301,90.98,99,21,296
2018,11705,85,3262,91.03,98,24,270
2018,12647,86,3232,92.57,97,22,397
2018,12205,87,3290,92.99,99,28,281
2018,12157,88,3263,94.43,98,21,301
2018,509,89,2571,94.94,77,8,286
2018,9431,90,3266,95.41,98,8,244
2018,11760,91,3255,98.31,98,1,264
2018,13234,92,3255,98.56,98,27,345
2018,13606,93,3060,98.94,92,15,331
2018,12184,94,3244,99.93,98,45,311
2018,11248,95,3260,100.57,98,7,276
2018,12176,96,3209,100.64,96,21,310
2018,12930,97,3278,101.03,99,45,285
2018,11186,98,3241,101.88,97,13,302
2018,7401,99,3266,102.92,98,1,358
2018,7394,100,3265,103.22,98,8,400
2018,9099,101,3268,106.26,98,9,307
2018,9250,102,3257,107.47,98,31,354
2018,10308,103,3244,108.14,98,21,321
2018,12181,104,3235,108.66,97,45,284
2018,12611,105,3240,109.07,97,14,260
2018,11668,106,3194,109.71,96,35,355
2018,11516,107,3230,109.76,97,33,283
2018,13192,108,3179,112.24,96,31,323
2018,13364,109,3241,113.42,97,33,405
2018,13116,110,3241,113.72,97,2,263
2018,12658,111,3218,113.73,97,39,260
2018,528,112,2570,115.46,77,4,219
2018,8658,113,2252,117.7,68,9,750
2018,11227,114,3208,118.72,96,12,362
2018,13610,115,2969,119.8,89,16,330
2018,13319,116,2902,123.55,87,44,313
2018,12637,117,3049,123.72,92,28,438
2018,518,118,2567,124.11,77,30,220
2018,524,119,2564,125.82,77,16,213
2018,13635,120,2858,127.45,86,12,333
2018,11747,121,3149,128.62,95,15,399
2018,11673,122,3070,129.05,92,48,297
2018,12141,123,3081,129.12,93,13,319
2018,13188,124,3088,129.27,93,19,310
2018,12620,125,3074,131.32,92,14,328
2018,13154,126,2923,131.34,88,30,310
2018,13299,127,3028,131.67,91,48,355
2018,13629,128,2914,131.94,88,10,335
2018,11193,129,3113,135.3,94,47,351
2018,10976,130,2475,136,74,34,474
2018,7813,131,3123,136.02,94,22,413
2018,11454,132,3019,136.15,91,38,383
2018,514,133,2566,136.4,77,3,297
2018,10870,134,1226,136.43,37,33,647
2018,11644,135,2941,138.36,88,25,313
2018,13412,136,2596,139.39,78,46,554
2018,11250,137,3109,140.02,93,34,327
2018,11925,138,2978,140.07,89,38,357
2018,13277,139,2862,140.57,86,20,474
2018,12629,140,3048,141.65,92,8,363
2018,12140,141,2276,142.95,68,13,384
2018,12648,142,2796,143.1,84,16,328
2018,12261,143,2811,143.28,84,11,406
2018,8359,144,2472,145.88,74,33,515
2018,13115,145,1760,146.24,53,36,422
2018,11672,146,1649,147.25,49,15,404
2018,10868,147,2471,147.68,74,50,433
2018,11390,148,3084,147.98,93,38,395
2018,531,149,2558,148.16,77,48,261
2018,13136,150,2737,148.18,82,29,364
2018,13378,151,2608,149.14,78,49,397
2018,13646,152,2582,149.34,78,9,403
2018,9823,153,2786,150.33,84,39,464
2018,10369,154,2903,151.59,87,30,460
2018,13639,155,2347,152.09,70,19,413
2018,12187,156,2626,152.33,79,33,329
2018,13134,157,1752,152.6,52,50,412
2018,532,158,2442,154.81,73,41,304
2018,11642,159,2118,155.7,63,27,475
2018,13633,160,1878,155.99,56,39,424
2018,511,161,2502,156.2,75,9,306
2018,13593,162,982,156.45,29,40,432
2018,13163,163,2076,156.46,62,64,472
2018,13590,164,1251,157.27,37,14,404
2018,13622,165,1766,157.3,53,32,408
2018,12465,166,2350,158.41,70,58,451
2018,10723,167,2684,159.46,81,25,568
2018,527,168,2337,159.73,70,55,308
2018,13672,169,2332,160.11,70,37,384
2018,10948,170,1652,160.14,49,24,467
2018,13630,171,1678,160.47,50,46,429
2018,10903,172,2378,160.58,71,71,463
2018,8673,173,2672,161.08,80,41,710
2018,11695,174,2519,161.4,76,40,428
2018,13591,175,902,161.53,27,13,366
2018,7391,176,1998,162.05,60,9,528
2018,10313,177,1776,162.32,53,20,576
2018,11188,178,2223,163.19,67,38,434
2018,11697,179,2461,163.76,74,60,386
2018,9075,180,2580,164.71,77,31,532
2018,13155,181,2274,165.41,68,42,432
2018,529,182,2440,165.91,73,47,317
2018,13354,183,2419,166.54,73,67,573
2018,13789,184,2152,167.04,65,40,496
2018,13592,185,1106,167.11,33,7,449
2018,12391,186,2340,167.87,70,35,444
2018,9474,187,2491,170.76,75,45,557
2018,12956,188,2451,170.96,74,78,566
2018,11688,189,1449,171.23,43,59,464
2018,10413,190,1296,171.71,39,12,536
2018,13680,191,1689,171.85,51,74,467
2018,521,192,1602,172.35,48,50,335
2018,12110,193,1979,172.44,59,63,452
2018,10697,194,996,172.82,30,28,539
2018,10409,195,2080,172.82,62,60,434
2018,13146,196,2211,173.06,66,1,601
2018,510,197,2093,173.62,63,32,309
2018,11257,198,2225,173.74,67,70,456
2018,10709,199,2204,174.56,66,56,461
2018,11936,200,2330,174.76,70,35,631
2018,13158,201,1946,174.89,58,45,404
2018,13631,202,1450,175.22,43,69,415
2018,13621,203,1133,175.76,34,53,491
2018,12159,204,2298,176.33,69,48,536
2018,11681,205,1854,176.71,56,78,438
2018,11783,206,2127,177.24,64,25,581
2018,504,207,1657,177.82,50,64,357
2018,12677,208,1652,177.96,49,33,439
2018,12887,209,1156,178.27,34,48,658
2018,12153,210,2209,178.8,66,42,457
2018,13303,211,2369,179.19,71,39,546
2018,13404,212,2102,179.53,63,77,493
2018,12665,213,2050,179.57,61,64,466
2018,6789,214,2322,179.72,70,40,619
2018,8153,215,2180,181.05,65,50,712
2018,13382,216,1640,181.67,49,55,512
2018,9064,217,967,182.36,29,14,644
2018,515,218,1108,182.93,33,65,338
2018,512,219,1220,183.12,36,38,332
2018,11199,220,2132,184.31,64,69,508
2018,9898,221,1911,185.08,57,32,543
2018,8930,222,2077,186.64,62,39,646
2018,13674,223,1113,187.42,33,100,417
2018,13589,224,869,187.64,26,51,455
2018,11676,225,572,188.92,17,121,660
2018,11677,226,1653,189.05,49,75,517
2018,9308,227,1919,189.79,57,47,526
2018,13634,228,795,190.57,24,19,436
2018,10506,229,1121,190.95,33,58,655
2018,2842,230,1094,191.21,33,86,651
2018,519,231,705,191.95,21,80,348
2018,9694,232,1322,192.62,39,76,679
2018,522,233,1068,193.12,32,77,404
2018,11945,234,497,193.33,15,100,573
2018,12632,235,1078,193.4,32,95,549
2018,7422,236,1532,193.42,46,63,655
2018,10077,237,1789,193.72,54,77,652
2018,508,238,704,195.05,21,79,417
2018,9817,239,816,195.62,24,65,719
2018,8742,240,1234,196.52,37,63,711
2018,7236,241,803,196.59,24,53,826
2018,501,242,568,196.77,17,89,341
2018,7877,243,1702,198.05,51,58,559
2018,526,244,579,198.67,17,39,422
2018,11850,245,1238,199.06,37,69,477
2018,516,246,406,199.74,12,87,370
2018,11211,247,1456,201.61,43,21,701
2018,9319,248,340,201.82,10,80,574
2018,12646,249,751,201.91,22,77,488
2018,13133,250,1148,202.31,34,36,555
2018,523,251,523,202.92,15,89,382
2018,13645,252,966,203.86,29,16,508
2018,11947,253,499,204.33,15,55,654
2018,13619,254,1135,205.21,34,61,542
2018,507,255,352,205.52,10,105,350
2018,520,256,350,205.77,10,72,426
2018,13726,257,1123,206.22,33,92,460
2018,13718,258,662,206.91,20,42,712
2018,13640,259,742,206.98,22,61,545
2018,13190,260,956,208.42,28,45,471
2018,9686,261,552,208.61,16,108,651
2018,13167,262,1122,209.4,33,83,580
2018,12417,263,513,210.68,15,109,697
2018,10973,264,1280,211.26,38,40,580
2018,13668,265,632,212.3,19,67,518
2018,13236,266,663,217.78,20,103,441
2018,11812,267,1130,217.97,34,102,507
2018,12378,268,603,219.45,18,73,646
2018,10302,269,332,220.82,10,90,641
2018,8247,270,981,221,29,50,633
2018,9525,271,1095,221.44,33,32,621
2018,13662,272,623,221.74,18,71,640
2018,12680,273,769,221.93,23,43,653
2018,11890,274,736,222.06,22,79,583
2018,9881,275,380,223.08,11,28,678
2018,12444,276,1027,224.18,31,64,666
2018,11076,277,972,224.84,29,14,563
2018,12188,278,674,225.39,20,94,670
2018,10699,279,716,225.47,21,3,583
2018,13637,280,484,225.68,14,87,561
2018,13193,281,611,225.8,18,97,585
2018,13636,282,492,228.61,14,91,635
2018,6589,283,476,228.8,14,87,566
2018,12155,284,798,229.22,24,11,592
2018,13176,285,605,229.67,18,71,609
2018,13595,286,403,229.7,12,107,642
2018,7942,287,929,229.74,28,9,651
2018,13657,288,526,230.17,15,74,549
2018,11213,289,718,231,21,78,581
2018,13613,290,582,231.4,17,130,631
2018,13649,291,451,231.74,13,99,633
2018,10500,292,740,231.82,22,71,602
2018,11654,293,859,231.84,25,84,589
2018,13144,294,610,231.86,18,133,538
2018,11381,295,690,232.92,20,14,652
2018,13671,296,477,236.44,14,46,567
2018,13768,297,436,237.02,13,107,659
2018,13616,298,456,237.36,13,117,556
2018,13620,299,504,239.03,15,122,566
2018,12177,300,689,239.16,20,114,612
2018,8062,301,340,239.43,10,39,634
2018,11643,302,428,240.05,12,107,560
2018,12212,303,613,243.38,18,88,647
2018,11951,304,626,244.58,18,53,693
2018,13254,305,470,245.45,14,93,581
2018,9101,306,660,246.65,19,99,647
2018,12402,307,633,247.06,19,115,644
2018,13135,308,606,248.16,18,129,634
2018,13157,309,459,248.26,13,46,568
2018,8360,310,662,248.96,20,78,743
2018,12616,311,415,249.19,12,113,604
2018,11640,312,463,249.35,13,108,684
2018,11225,313,595,249.89,17,69,682
2018,11399,314,371,249.99,11,59,720
2018,13615,315,438,250.42,13,126,573
2018,10432,316,490,251.15,14,80,689
2018,12627,317,561,252.23,16,130,636
2018,13316,318,486,253.66,14,122,632
2018,12505,319,466,254.23,14,67,665
2018,9912,320,488,255.89,14,115,704
2018,12635,321,349,257.07,10,107,811
2018,12645,322,488,257.09,14,42,614
2018,13678,323,364,258.34,10,117,582
2018,11975,324,530,258.53,16,125,700
2018,13722,325,398,259.45,12,90,712
2018,13237,326,418,259.47,12,145,638
2018,12650,327,491,259.84,14,85,621
2018,10737,328,502,260.11,15,53,684
2018,13814,329,400,260.15,12,126,641
2018,12211,330,458,260.19,13,59,666
2018,13280,331,410,260.94,12,139,547
2018,12934,332,454,263.13,13,119,595
2018,13289,333,381,264.59,11,124,674
2018,11180,334,352,271.23,10,21,694
2018,11456,335,390,272.75,11,80,688
