season,_id,_rank,_draftsSelectedIn,_averagePick,_draftSelPct,_minPick,_maxPick
2012,7052,56,3016,58.88,99,24,331
2012,7873,57,3015,59,99,11,316
2012,8247,58,3017,59.22,99,15,324
2012,9881,59,3013,59.23,99,22,334
2012,7260,60,2973,60.09,98,5,160
2012,9269,61,3012,61.64,99,26,322
2012,3291,62,2974,62.35,98,1,244
2012,9075,63,3000,63.44,99,15,328
2012,9150,64,3011,63.45,99,11,325
2012,7394,65,2973,66.95,98,7,191
2012,9347,66,3011,68.16,99,18,228
2012,9458,67,3007,68.99,99,19,218
2012,6951,68,2999,69.4,99,22,281
2012,10289,69,3010,71.4,99,28,333
2012,6997,70,3005,74.47,99,22,330
2012,4923,71,3009,75.92,99,26,344
2012,9250,72,3014,77,99,32,340
2012,9101,73,2999,78.45,99,14,220
2012,9467,74,3002,79.59,99,15,306
2012,9444,75,2995,80.59,99,26,337
2012,9440,76,2999,82.02,99,21,278
2012,9456,77,2984,82.79,98,39,306
2012,9272,78,2988,85.01,98,23,277
2012,10696,79,2966,85.23,98,2,388
2012,9822,80,2982,85.73,98,3,356
2012,10334,81,2988,86.74,98,15,252
2012,10355,82,2959,88.45,97,29,407
2012,9058,83,2959,90.19,97,26,341
2012,8680,84,2993,90.82,99,45,351
2012,9705,85,2981,92.39,98,20,309
2012,10719,86,2997,93,99,6,389
2012,530,87,2843,94.29,94,4,218
2012,7401,88,2962,94.68,98,6,345
2012,10276,89,2973,94.99,98,16,336
2012,2918,90,2992,95.24,99,24,376
2012,9907,91,2967,95.63,98,35,276
2012,8252,92,2964,97.3,98,11,365
2012,10388,93,2972,97.32,98,33,338
2012,10309,94,2972,99.86,98,39,369
2012,10707,95,2937,100.94,97,22,391
2012,8268,96,2982,102.37,98,19,274
2012,7816,97,2650,102.98,87,13,548
2012,7480,98,2967,103.45,98,5,362
2012,9132,99,2917,104.86,96,18,422
2012,9427,100,2990,105.68,98,26,352
2012,1600,101,2967,106.3,98,57,390
2012,9452,102,2968,106.93,98,19,371
2012,9176,103,2950,107.43,97,27,375
2012,8685,104,2939,108.73,97,30,302
2012,6982,105,2990,108.87,98,18,384
2012,10298,106,2885,109.32,95,26,316
2012,9838,107,2929,112.06,96,47,359
2012,10695,108,2949,113.1,97,2,386
2012,8266,109,2939,113.48,97,25,366
2012,10327,110,2909,114.55,96,51,356
2012,8679,111,2929,119.7,96,25,364
2012,8178,112,2940,119.79,97,50,391
2012,531,113,2839,120.32,93,18,305
2012,532,114,2839,124.06,93,13,281
2012,8117,115,2874,124.67,95,47,420
2012,9880,116,2894,125.72,95,21,349
2012,9927,117,2872,126.61,95,49,364
2012,9474,118,2875,126.81,95,41,374
2012,10300,119,2822,127.22,93,37,350
2012,9680,120,2766,127.51,91,18,454
2012,9839,121,2534,128.05,83,17,483
2012,9089,122,2862,129.89,94,31,356
2012,9064,123,2919,130,96,7,403
2012,10281,124,2730,130.14,90,42,335
2012,8838,125,2890,130.4,95,18,385
2012,3309,126,2886,131.19,95,22,411
2012,3579,127,2909,132.71,96,7,471
2012,518,128,2831,133.04,93,24,309
2012,510,129,2831,133.85,93,28,266
2012,8687,130,2873,134.17,95,24,415
2012,9460,131,2887,134.54,95,12,382
2012,10720,132,2751,135.18,91,57,394
2012,9308,133,2741,136.64,90,32,428
2012,9898,134,2778,137.93,91,5,353
2012,523,135,2820,139.24,93,31,276
2012,521,136,2817,139.53,93,26,271
2012,8339,137,2853,139.94,94,25,401
2012,10313,138,2817,139.96,93,14,380
2012,10743,139,2768,140.64,91,41,392
2012,9987,140,2321,142.47,76,51,432
2012,10308,141,2634,142.61,87,22,401
2012,10812,142,2490,143.67,82,53,395
2012,8931,143,2711,143.93,89,20,383
2012,10312,144,2656,144.24,87,60,396
2012,8359,145,2918,145.47,96,22,440
2012,6929,146,2740,146.38,90,11,418
2012,9563,147,2507,147.12,82,65,453
2012,5666,148,2908,148.08,96,19,452
2012,9843,149,2539,149.25,84,68,427
2012,8062,150,2731,150.53,90,8,418
2012,9080,151,2579,151.52,85,29,409
2012,10721,152,2319,152.5,76,42,405
2012,8742,153,2912,153.85,96,35,439
2012,10305,154,2327,154.14,77,57,369
2012,9079,155,2542,154.48,84,33,366
2012,517,156,2736,154.93,90,36,298
2012,10279,157,2273,155.38,75,22,402
2012,522,158,2725,155.41,90,27,275
2012,10411,159,2113,155.75,69,57,451
2012,10299,160,2378,155.88,78,63,397
2012,10718,161,2247,155.98,74,56,397
2012,8774,162,2337,156.41,77,65,424
2012,10722,163,2237,156.92,74,55,404
2012,10735,164,2118,157.24,70,56,408
2012,7813,165,2189,157.98,72,34,429
2012,10870,166,1205,158.59,39,3,576
2012,10703,167,1662,158.81,54,13,469
2012,10303,168,2017,159.63,66,66,464
2012,10286,169,2002,160.42,66,44,416
2012,4907,170,2321,161.54,76,61,502
2012,9817,171,2026,161.89,67,39,392
2012,505,172,2577,162.22,85,35,282
2012,515,173,2464,162.85,81,40,285
2012,9301,174,2028,165.17,67,55,448
2012,10338,175,1385,166.11,45,75,473
2012,10527,176,1770,166.3,58,62,424
2012,9085,177,1903,166.48,62,57,410
2012,10714,178,1728,168.35,57,73,470
2012,9044,179,1824,168.95,60,54,449
2012,501,180,2455,169.14,81,30,301
2012,10506,181,2849,170.18,94,37,490
2012,9124,182,1644,170.67,54,61,508
2012,7814,183,1580,170.82,52,75,602
2012,9196,184,1465,170.85,48,37,452
2012,504,185,2183,170.98,72,44,298
2012,9360,186,2707,171.41,89,41,478
2012,9834,187,1440,172.77,47,70,549
2012,7396,188,1355,175.23,44,52,444
2012,8930,189,2801,176.54,92,13,508
2012,9548,190,1287,176.68,42,81,424
2012,2705,191,665,176.7,22,51,681
2012,9254,192,810,176.73,26,28,512
2012,516,193,1779,176.81,58,62,299
2012,8702,194,1354,177.45,44,38,580
2012,10347,195,1180,178.42,39,65,425
2012,10725,196,1103,178.79,36,70,449
2012,7842,197,1114,179.08,36,46,458
2012,10708,198,760,179.78,25,35,432
2012,511,199,1682,180.21,55,31,305
2012,9918,200,1161,181.46,38,71,481
2012,1275,201,2597,181.51,85,40,587
2012,6999,202,1088,181.97,36,47,465
2012,6952,203,1179,182.66,39,30,578
2012,10365,204,2583,182.82,85,43,514
2012,10307,205,976,182.91,32,86,448
2012,9912,206,1090,183.76,36,58,446
2012,10296,207,882,183.84,29,19,471
2012,9315,208,1027,183.85,33,55,494
2012,10800,209,822,183.96,27,62,417
2012,10711,210,840,184.19,27,52,468
2012,8153,211,2092,185.01,69,44,590
2012,10368,212,1065,185.46,35,72,521
2012,526,213,1012,185.63,33,68,316
2012,10960,214,770,185.94,25,38,570
2012,6789,215,2297,186.93,76,47,596
2012,9924,216,893,187.11,29,69,486
2012,506,217,1103,187.75,36,60,318
2012,10318,218,835,187.8,27,86,466
2012,8042,219,784,187.84,25,60,433
2012,7455,220,1826,188.3,60,46,477
2012,9908,221,986,190.24,32,82,614
2012,9639,222,906,190.43,29,63,544
2012,8074,223,1846,190.91,61,80,594
2012,8776,224,958,191.15,31,52,451
2012,9862,225,844,191.63,27,11,443
2012,10697,226,463,192.32,15,42,478
2012,9429,227,538,192.47,17,63,468
2012,519,228,707,193.37,23,63,320
2012,10955,229,479,194.19,15,83,558
2012,6475,230,677,194.88,22,60,629
2012,4929,231,330,195.07,10,61,583
2012,10723,232,524,195.07,17,44,464
2012,529,233,511,195.74,16,18,306
2012,2842,234,482,195.8,15,41,599
2012,7815,235,477,195.94,15,52,583
2012,512,236,549,195.97,18,50,322
2012,10072,237,771,196.25,25,33,515
2012,7440,238,755,196.75,24,71,542
2012,10732,239,376,197.76,12,94,509
2012,10976,240,410,198.15,13,48,571
2012,514,241,436,198.51,14,93,307
2012,524,242,500,198.85,16,52,329
2012,8735,243,572,198.99,18,90,477
2012,7922,244,607,199.06,20,36,618
2012,513,245,377,199.19,12,87,337
2012,9120,246,666,200.47,22,66,510
2012,10304,247,422,201.63,13,117,623
2012,8269,248,510,202.25,16,57,511
2012,10715,249,469,202.81,15,21,497
2012,9856,250,536,203.92,17,67,490
2012,9874,251,528,203.99,17,64,559
2012,10369,252,563,204.01,18,117,579
2012,10698,253,402,205.47,13,64,462
2012,7859,254,695,205.77,22,48,639
2012,10713,255,543,206.27,17,57,542
2012,9437,256,458,206.6,15,79,581
2012,9831,257,514,207.14,17,86,520
2012,5818,258,522,207.75,17,36,688
2012,8298,259,391,207.87,12,20,542
2012,9693,260,394,208.1,13,49,538
2012,10862,261,473,208.83,15,116,644
2012,8010,262,323,209.5,10,75,565
2012,5168,263,597,210.99,19,116,595
2012,6776,264,434,211.62,14,60,571
2012,9604,265,481,212.48,15,79,540
2012,10742,266,327,213.13,10,69,430
2012,10389,267,444,213.14,14,122,585
2012,10868,268,397,215.01,13,47,580
2012,9299,269,387,215.68,12,38,540
2012,10508,270,333,217.25,11,86,585
2012,9205,271,314,219.16,10,78,530
2012,9892,272,318,221.83,10,107,553
2012,10712,273,332,222.17,10,109,540
2012,9137,274,325,222.48,10,46,586
